['Turmeric Supplement'],"['Our turmeric supplement is a time-honored cure-all traditionally used in Indian cooking and natural remedies. Its vibrant saffron color comes from curcumin, a potent anti-inflammatory with a host of benefits including healthier skin, joint tissue, liver function, memory and mood. Our turmeric supplement formula is made with bioavailable curcuminoids to help retain more of the root’s natural nutrients and black pepper extract for better absorption. Use it as a regular supplement to your daily diet.', 'What’s in it: turmeric extract (curcuma longa)(rhizome), standardized for 95% curcuminoids, bioperine® (piper nigrum) (fruit), providing 95% piperine.', 'What’s not in it: artificial colors, flavors, preservatives, soy or dairy.', 'It’s all good: This product is free of gluten and is 100% vegan.', 'Packed in New York.']","['', '$18.00', '$6.50', '$18.00', '$10.00', '$6.50']","['', '4.6 star rating\n19 Reviews']"
['Vitamin D3'],"['Our vitamin D3 is sourced from cholecalciferol, the most bioavailable source of the vitamin, for optimum bone strength and immunity support. It assists the body’s natural ability to absorb calcium, magnesium and phosphorus and helps form the vital proteins that build bone density. The most natural way to get Vitamin D is through sun exposure, but long winter months can leave many people deficient. Our vitamin D3 provides complete care year round. Made with no preservatives, dairy or soy, it’s an excellent way to support overall strength, wellness and vitality.', 'What’s in it: vitamin D3 as cholecalciferol.', 'What’s not in it: artificial colors, flavors, preservatives, soy or dairy.', 'It’s all good: This product is free of gluten and preservatives.', 'Packed in New York.']","['', '$6.50', '$6.00', '$11.00', '$18.00', '$6.50']","['', '4.7 star rating\n23 Reviews']"
['Dog Kibble - 24 lb'],"[""Our chicken and brown rice dry dog food provides complete and balanced daily nutrition for your best friend. Fortified with vitamins and minerals, it contains simple, wholesome ingredients that suit your pet's taste as well as his health. Eating dry kibble helps remove plaque from your dog's teeth, and it freshens his breath as well. Mix and match our kibble with our freeze-dried treats and entree options. Never run out, our chicken and brown rice dry dog food is an excellent choice for all breeds and life stages and comes in a long-lasting 24-pound bag."", ""What’s in it: chicken, chicken meal, brown rice, oatmeal, brewers rice, chicken fat, rice bran, natural flavor, herring meal, flaxseed, dried blueberries, dried spinach, dried egg product, salt, fish oil and a host of vitamins and minerals for your dog's overall health and vitality."", 'What’s not in it: corn, wheat, soy, artificial flavors or preservatives.', 'It’s all good: This product is recommended for all breeds and life stages.', 'Made in Nebraska.']","['', '$52.00', '$10.00', '$33.75', '$13.50', '$7.75']","['', '4.4 star rating\n7 Reviews']"
['Dog Kibble - 4 lb'],"[""Our chicken and brown rice dry dog food provides complete and balanced daily nutrition for your best friend. Fortified with vitamins and minerals, it contains simple, wholesome ingredients that suit your pet's taste as well as his health. Eating dry kibble helps remove plaque from your dog's teeth, and it freshens his breath as well. Mix and match our kibble with our freeze-dried treats and entrees. Our chicken and brown rice dry dog food is an excellent choice for all breeds and life stages and comes in a convenient 4-pound bag."", ""What’s in it: chicken, chicken meal, brown rice, oatmeal, brewers rice, chicken fat, rice bran, natural flavor, herring meal, flaxseed, dried blueberries, dried spinach, dried egg product, salt, fish oil and a host of vitamins and minerals for your dog's overall health and vitality."", 'What’s not in it: corn, wheat, soy, artificial flavors or preservatives.', 'It’s all good: This product is recommended for all breeds and life stages.', 'Made in Nebraska.']","['', '$13.50', '$7.75', '$10.00', '$9.00', '$9.00']","['', '4.8 star rating\n4 Reviews']"
['Dog Food - Freeze Dried Duck Nibs'],"[""Our freeze-dried duck nib dog food provides optimal nutrition for your pet. Limited ingredient diets are a healthy option for dogs of all breeds and life stages. Made from free run, farm-raised, single-source protein, our dog food is easily digested and helps your furry friend stay lean and trim. It's real, raw food that carnivores crave—no fruits, vegetables or grains. Mix our freeze-dried duck nib dog food with kibble, use it as a treat or serve it alone as a wholesome entree. No need to add water or broth, it makes a convenient meal at home or on the go."", 'What’s in it: duck, duck liver, duck gizzard, duck heart, goat’s milk, herring oil, mixed tocopherols (preservative) and d alpha-tocopherol (source of vitamin E).', 'What’s not in it: corn, wheat, soy, fillers or flavorings.', 'It’s all good: This product offers a complete and balanced diet for all breeds and life stages.', 'Made in Wisconsin.']","['', '$33.75', '$10.00', '$7.75', '$52.00', '$9.00']","['', '4.6 star rating\n9 Reviews']"
['Dog Treats - Sweet Potato Fry Chews'],"[""Our sweet potato fry dog treats are a healthy snack your dog will love to chew. No artificial ingredients, grains or preservatives, these single-ingredient treats are easy on dogs' sensitive tummies. Sweet potato is also an excellent source of vitamins, minerals, and fiber. Many dog chews are made from plastic or rawhide that can contain toxic ingredients and cause digestive issues or become a choking hazard. Our sweet potato fry dog treats are a wholesome alternative you can feel good about."", 'What’s in it: dehydrated sweet potato.', 'What’s not in it: artificial ingredients, grains or preservatives.', 'It’s all good: This product is best for small to medium sized dogs and contains no fillers or preservatives.', 'Made in North Carolina.']","['', '$7.75', '$10.00', '$9.00', '$11.00', '$9.00']","['', '5.0 star rating\n23 Reviews']"
['Dog Treats - Freeze Dried Chicken'],"[""Our freeze-dried chicken dog treats are packed with the vital nutrients and raw protein that dogs love. Our single-ingredient, chicken breast meat snacks are made without hormones or antibiotics and contain no preservatives or flavorings. Raw treats are better for your dog's digestion and help maintain a healthy weight. Our freeze-dried chicken dog treats need no refrigeration, are mess-free, and convenient for travel, training or bonding time with your pup."", 'What’s in it: boneless, skinless chicken breast.', 'What’s not in it: preservatives, flavorings, hormones, or antibiotics.', 'It’s all good: This product is made of single-sourced protein and is gluten-free.', 'Made in Wisconsin.']","['', '$9.00', '$7.75', '$10.00', '$11.00', '$13.25']","['', '4.7 star rating\n19 Reviews']"
['Dog Cheese Chew'],"['Our healthy cheese chews for dogs offer hours of busy fun. Inspired by an old Himalayan recipe, our naturally smoked cheese chews are lactose and grain-free for easy digestion. We add hearty peanut butter to make them a tantalizing treat and never include binding agents, thickeners or synthetic ingredients. Some dog chews are made from plastic or rawhide that may contain toxins, cause digestive issues, or become a choking hazard. Our peanut butter dog chews are 100% natural and made with just a few wholesome ingredients you can feel good about.', 'What’s in it: potato starch, cheese, peanut butter powder, vegetable glycerin, peanuts and vinegar (a preservative).', 'What’s not in it: lactose, grains or preservatives.', 'It’s all good: This product is all natural and vegetarian-friendly.', 'Made in USA.']","['', '$10.00', '$52.00', '$13.50', '$13.25', '$33.75']","['', '4.1 star rating\n15 Reviews']"
['Oatmeal & Aloe Dog Shampoo'],"[""Our oatmeal and aloe dog shampoo is soothing and natural, even for pets with dry, itchy skin. It's made with colloidal oatmeal and aloe leaf juice, ingredients veterinarians recommend to effectively combat irritation, moisturize and promote healing. Tear-free and pH-balanced, it contains no parabens, phthalates or sulfates that can strip fur of its natural oils. Our oatmeal and aloe dog shampoo gives your pet a clean, soft and deodorized coat with a light, cucumber scented fragrance."", 'What’s in it: water, sodium alpha olefin sulfonate, cocamidopropyl betaine, coconut oil, sodium gluconate, glycerin, table salt, citric acid, oat extract, colloidal oatmeal, aloe barbadensis leaf juice and naturally derived fragrance oils.', 'What’s not in it: sulfate, paraben, phthalate, DEA, MEA and TEA free.', 'It’s all good: This product is tear-free, plant-based, vegan-friendly and contains ingredients that are recommended by veterinarians.', 'Made in Missouri.']","['', '$9.00', '$7.75', '$11.00', '$7.50', '$10.00']","['', '4.9 star rating\n15 Reviews']"
['Dog Waste Bags'],"['Our dog waste bags help keep your pet and the earth neat and tidy. Leak-proof and easy to open, they make clean-up a cinch and fit most leash dispensers. We source them from a revolutionary USA-based manufacturer that makes their bags entirely from plant-based materials. 100% biodegradable and compostable, they are chemical-free, non-PLA, non-PE and oxo-degradable material free. No more needless plastic waste. Our dog waste bags are healthy for you, your pet and the planet.', 'What’s in it: non-gmo corn and vegetable matter.', 'What’s not in it: PLA based plastic, PE based plastic, synthetic chemicals or oxo-degradable material.', 'It’s all good: This product is made of plants, not plastic, and is 100% biodegradable and compostable.', 'Made in California.']","['', '$13.25', '$7.75', '$9.00', '$9.00', '$10.00']","['', '4.3 star rating\n8 Reviews']"
['Cat Kibble - 12 lb'],"[""Our premium chicken and brown rice dry cat food provides the building blocks of good nutrition for your pet. With hormone and antibiotic-free chicken to build lean muscle and essential fatty acids for a shiny coat, it's a healthy choice for your feline friend. We don't include corn, wheat or soy, which can cause allergies and weight gain for some cats. Mix and match our kibble with our freeze-dried treats and entrees. Our chicken and brown rice dry cat food is a healthy choice for all breeds and life stages and comes in a long-lasting 12-pound bag."", ""What’s in it: chicken, chicken meal, turkey meal, oatmeal, pearled barley, chicken fat (preserved with mixed tocopherols), brown rice, natural flavor, tomato pomace, flaxseed, fish meal, salt, and a host of vitamins and minerals that support your pet's health and vitality."", 'What’s not in it: corn, wheat, soy, artificial flavors or preservatives.', 'It’s all good: This product is recommended for all breeds and life stages.', 'Made in Nebraska.']","['', '$32.00', '$9.00', '$11.00', '$20.25', '$6.95']","['', '5.0 star rating\n2 Reviews']"
